position,T,heat_flux
1.570250,302.938626,27.392117
1.570500,302.938597,27.477991
1.570750,302.938568,27.563476
1.571000,302.938539,27.649848
1.571250,302.938510,27.735836
1.571500,302.938480,27.822708
1.571750,302.938451,27.909201
1.572000,302.938421,27.996576
1.572250,302.938392,28.083576
1.572500,302.938362,28.171458
1.572750,302.938332,28.258968
1.573000,302.938302,28.347359
1.573250,302.938272,28.435381
1.573500,302.938242,28.524284
1.573750,302.938212,28.612821
1.574000,302.938182,28.702239
1.574250,302.938151,28.791293
1.574500,302.938121,28.881228
1.574750,302.938090,28.970802
1.575000,302.938060,29.061257
1.575250,302.938029,29.151354
1.575500,302.937998,29.242331
1.575750,302.937967,29.332954
1.576000,302.937936,29.424457
1.576250,302.937905,29.515608
1.576500,302.937874,29.607638
1.576750,302.937842,29.699321
1.577000,302.937811,29.791882
1.577250,302.937779,29.884099
1.577500,302.937748,29.977193
1.577750,302.937716,30.069946
1.578000,302.937684,30.163576
1.578250,302.937652,30.256869
1.578500,302.937620,30.351039
1.578750,302.937588,30.444874
1.579000,302.937556,30.539585
1.579250,302.937524,30.633965
1.579500,302.937491,30.729220
1.579750,302.937459,30.824148
1.580000,302.937426,30.919951
1.580250,302.937393,31.015429
1.580500,302.937361,31.111783
1.580750,302.937328,31.207814
1.581000,302.937295,31.304721
1.581250,302.937261,31.401308
1.581500,302.937228,31.498771
1.581750,302.937195,31.595918
1.582000,302.937161,31.693939
1.582250,302.937128,31.791648
1.582500,302.937094,31.890231
1.582750,302.937061,31.988504
1.583000,302.937027,32.087653
1.583250,302.936993,32.186493
1.583500,302.936959,32.286209
1.583750,302.936925,32.385620
1.584000,302.936890,32.485907
1.584250,302.936856,32.585891
1.584500,302.936821,32.686752
1.584750,302.936787,32.787312
1.585000,302.936752,32.888749
1.585250,302.936717,32.989889
1.585500,302.936682,33.091906
1.585750,302.936647,33.193627
1.586000,302.936612,33.296227
1.586250,302.936577,33.398533
1.586500,302.936542,33.501718
1.586750,302.936506,33.604613
1.587000,302.936471,33.708387
1.587250,302.936435,33.811873
1.587500,302.936399,33.916238
1.587750,302.936363,34.020318
1.588000,302.936327,34.125277
1.588250,302.936291,34.229954
1.588500,302.936255,34.335512
1.588750,302.936219,34.440789
1.589000,302.936182,34.546947
1.589250,302.936146,34.652827
1.589500,302.936109,34.759590
1.589750,302.936072,34.866076
1.590000,302.936035,34.973445
1.590250,302.935998,35.080541
1.590500,302.935961,35.188520
1.590750,302.935924,35.296229
1.591000,302.935887,35.404821
1.591250,302.935849,35.513145
1.591500,302.935812,35.622353
1.591750,302.935774,35.731296
1.592000,302.935736,35.841124
1.592250,302.935698,35.950688
1.592500,302.935660,36.061139
1.592750,302.935622,36.171328
1.593000,302.935584,36.282404
1.593250,302.935545,36.393221
1.593500,302.935507,36.504927
1.593750,302.935468,36.616375
1.594000,302.935429,36.728713
1.594250,302.935391,36.840796
1.594500,302.935352,36.953769
1.594750,302.935313,37.066490
1.595000,302.935273,37.180101
1.595250,302.935234,37.293463
1.595500,302.935195,37.407716
1.595750,302.935155,37.521722
1.596000,302.935115,37.636621
1.596250,302.935075,37.751273
1.596500,302.935035,37.866821
1.596750,302.934995,37.982124
1.597000,302.934955,38.098324
1.597250,302.934915,38.214281
1.597500,302.934874,38.331135
1.597750,302.934834,38.447749
1.598000,302.934793,38.565262
1.598250,302.934752,38.682537
1.598500,302.934712,38.800711
1.598750,302.934670,38.918650
1.599000,302.934629,39.037489
1.599250,302.934588,39.156095
1.599500,302.934547,39.275603
1.599750,302.934505,39.394879
1.600000,302.934463,39.515059
1.600250,302.934422,39.635009
1.600500,302.934380,39.755864
1.600750,302.934338,39.876491
1.601000,302.934295,39.998025
1.601250,302.934253,40.119332
1.601500,302.934211,40.241549
1.601750,302.934168,40.363540
1.602000,302.934125,40.486442
1.602250,302.934082,40.609120
1.602500,302.934039,40.732711
1.602750,302.933996,40.856081
1.603000,302.933953,40.980364
1.603250,302.933910,41.104428
1.603500,302.933866,41.229407
1.603750,302.933823,41.354169
1.604000,302.933779,41.479847
1.604250,302.933735,41.605310
1.604500,302.933691,41.731692
1.604750,302.933647,41.857860
1.605000,302.933603,41.984948
1.605250,302.933558,42.111824
1.605500,302.933514,42.239622
1.605750,302.933469,42.367210
1.606000,302.933424,42.495722
1.606250,302.933379,42.624024
1.606500,302.933334,42.753254
1.606750,302.933289,42.882276
1.607000,302.933243,43.012226
1.607250,302.933198,43.141970
1.607500,302.933152,43.272644
1.607750,302.933106,43.403114
1.608000,302.933061,43.534517
1.608250,302.933014,43.665717
1.608500,302.932968,43.797852
1.608750,302.932922,43.929784
1.609000,302.932875,44.062655
1.609250,302.932829,44.195324
1.609500,302.932782,44.328933
1.609750,302.932735,44.462344
1.610000,302.932688,44.596695
1.610250,302.932641,44.730850
1.610500,302.932594,44.865948
1.610750,302.932546,45.000851
1.611000,302.932499,45.136699
1.611250,302.932451,45.272354
1.611500,302.932403,45.408955
1.611750,302.932355,45.545365
1.612000,302.932307,45.682725
1.612250,302.932258,45.819894
1.612500,302.932210,45.958014
1.612750,302.932161,46.095947
1.613000,302.932112,46.234832
1.613250,302.932064,46.373532
1.613500,302.932014,46.513186
1.613750,302.931965,46.652655
1.614000,302.931916,46.793083
1.614250,302.931866,46.933326
1.614500,302.931817,47.074530
1.614750,302.931767,47.215552
1.615000,302.931717,47.357537
1.615250,302.931667,47.499340
1.615500,302.931617,47.642109
1.615750,302.931566,47.784698
1.616000,302.931516,47.928255
1.616250,302.931465,48.071634
1.616500,302.931414,48.215983
1.616750,302.931363,48.360156
1.617000,302.931312,48.505301
1.617250,302.931261,48.650271
1.617500,302.931209,48.796216
1.617750,302.931157,48.941987
1.618000,302.931106,49.088736
1.618250,302.931054,49.235312
1.618500,302.931002,49.382869
1.618750,302.930949,49.530255
1.619000,302.930897,49.678623
1.619250,302.930844,49.826822
1.619500,302.930792,49.976006
1.619750,302.930739,50.125023
1.620000,302.930686,50.275027
1.620250,302.930633,50.424864
1.620500,302.930579,50.575692
1.620750,302.930526,50.726355
1.621000,302.930472,50.878010
1.621250,302.930418,51.029503
1.621500,302.930364,51.181990
1.621750,302.930310,51.334315
1.622000,302.930256,51.487639
1.622250,302.930201,51.640802
1.622500,302.930147,51.794965
1.622750,302.930092,51.948970
1.623000,302.930037,52.103977
1.623250,302.929982,52.258828
1.623500,302.929927,52.414683
1.623750,302.929871,52.570383
1.624000,302.929815,52.727092
1.624250,302.929760,52.883646
1.624500,302.929704,53.041211
1.624750,302.929648,53.198622
1.625000,302.929591,53.357048
1.625250,302.929535,53.515323
1.625500,302.929478,53.674613
1.625750,302.929421,53.833754
1.626000,302.929365,53.993914
1.626250,302.929307,54.153925
1.626500,302.929250,54.314959
1.626750,302.929193,54.475845
1.627000,302.929135,54.637757
1.627250,302.929077,54.799522
1.627500,302.929019,54.962316
1.627750,302.928961,55.124964
1.628000,302.928903,55.288644
1.628250,302.928844,55.452179
1.628500,302.928786,55.616751
1.628750,302.928727,55.781178
1.629000,302.928668,55.946644
1.629250,302.928609,56.111968
1.629500,302.928549,56.278333
1.629750,302.928490,56.444557
1.630000,302.928430,56.611826
1.630250,302.928370,56.778956
1.630500,302.928310,56.947133
1.630750,302.928250,57.115171
1.631000,302.928189,57.284261
1.631250,302.928129,57.453213
1.631500,302.928068,57.623219
1.631750,302.928007,57.793090
1.632000,302.927946,57.964018
1.632250,302.927884,58.134811
1.632500,302.927823,58.306664
1.632750,302.927761,58.478384
1.633000,302.927699,58.651168
1.633250,302.927637,58.823819
1.633500,302.927575,58.997538
1.633750,302.927513,59.171125
1.634000,302.927450,59.345783
1.634250,302.927387,59.520310
1.634500,302.927324,59.695912
1.634750,302.927261,59.871384
1.635000,302.927198,60.047934
1.635250,302.927134,60.224356
1.635500,302.927071,60.401859
1.635750,302.927007,60.579235
1.636000,302.926943,60.757695
1.636250,302.926878,60.936030
1.636500,302.926814,61.115452
1.636750,302.926749,61.294750
1.637000,302.926684,61.475139
1.637250,302.926619,61.655404
1.637500,302.926554,61.836765
1.637750,302.926489,62.018003
1.638000,302.926423,62.200339
1.638250,302.926357,62.382554
1.638500,302.926291,62.565872
1.638750,302.926225,62.749068
1.639000,302.926159,62.933371
1.639250,302.926092,63.117554
1.639500,302.926025,63.302847
1.639750,302.925958,63.488021
1.640000,302.925891,63.674308
1.640250,302.925824,63.860478
1.640500,302.925756,64.047766
1.640750,302.925689,64.234936
1.641000,302.925621,64.423228
1.641250,302.925552,64.611403
1.641500,302.925484,64.800704
1.641750,302.925415,64.989890
1.642000,302.925347,65.180205
1.642250,302.925278,65.370406
1.642500,302.925209,65.561740
1.642750,302.925139,65.752960
1.643000,302.925070,65.945318
1.643250,302.925000,66.137562
1.643500,302.924930,66.330949
1.643750,302.924860,66.524223
1.644000,302.924789,66.718643
1.644250,302.924719,66.912951
1.644500,302.924648,67.108410
1.644750,302.924577,67.303757
1.645000,302.924506,67.500259
1.645250,302.924434,67.696650
1.645500,302.924363,67.894200
1.645750,302.924291,68.091641
1.646000,302.924219,68.290244
1.646250,302.924147,68.488739
1.646500,302.924074,68.688401
1.646750,302.924002,68.887954
1.647000,302.923929,69.088679
1.647250,302.923856,69.289296
1.647500,302.923782,69.491089
1.647750,302.923709,69.692776
1.648000,302.923635,69.895642
1.648250,302.923561,70.098403
1.648500,302.923487,70.302347
1.648750,302.923413,70.506187
1.649000,302.923338,70.711215
1.649250,302.923263,70.916139
1.649500,302.923188,71.122256
1.649750,302.923113,71.328269
1.650000,302.923037,71.535480
1.650250,302.922962,71.742587
1.650500,302.922886,71.950896
1.650750,302.922810,72.159103
1.651000,302.922733,72.368517
1.651250,302.922657,72.577828
1.651500,302.922580,72.788351
1.651750,302.922503,72.998773
1.652000,302.922426,73.210410
1.652250,302.922348,73.421947
1.652500,302.922271,73.634703
1.652750,302.922193,73.847360
1.653000,302.922115,74.061242
1.653250,302.922036,74.275025
1.653500,302.921958,74.490037
1.653750,302.921879,74.704950
1.654000,302.921800,74.921097
1.654250,302.921721,75.137147
1.654500,302.921641,75.354435
1.654750,302.921562,75.571626
1.655000,302.921482,75.790061
1.655250,302.921401,76.008398
1.655500,302.921321,76.227984
1.655750,302.921240,76.447474
1.656000,302.921159,76.668217
1.656250,302.921078,76.888864
1.656500,302.920997,77.110769
1.656750,302.920915,77.332579
1.657000,302.920834,77.555652
1.657250,302.920752,77.778630
1.657500,302.920669,78.002876
1.657750,302.920587,78.227028
1.658000,302.920504,78.452452
1.658250,302.920421,78.677783
1.658500,302.920338,78.904392
1.658750,302.920254,79.130908
1.659000,302.920171,79.358706
1.659250,302.920087,79.586412
1.659500,302.920002,79.815406
1.659750,302.919918,80.044307
1.660000,302.919833,80.274501
1.660250,302.919748,80.504603
1.660500,302.919663,80.736004
1.660750,302.919578,80.967313
1.661000,302.919492,81.199925
1.661250,302.919406,81.432447
1.661500,302.919320,81.666276
1.661750,302.919234,81.900016
1.662000,302.919147,82.135069
1.662250,302.919060,82.370032
1.662500,302.918973,82.606313
1.662750,302.918886,82.842506
1.663000,302.918798,83.080021
1.663250,302.918710,83.317449
1.663500,302.918622,83.556205
1.663750,302.918534,83.794872
1.664000,302.918445,84.034874
1.664250,302.918356,84.274788
1.664500,302.918267,84.516041
1.664750,302.918178,84.757208
1.665000,302.918088,84.999718
1.665250,302.917998,85.242142
1.665500,302.917908,85.485916
1.665750,302.917817,85.729603
1.666000,302.917727,85.974646
1.666250,302.917636,86.219603
1.666500,302.917545,86.465920
1.666750,302.917453,86.712152
1.667000,302.917361,86.959750
1.667250,302.917269,87.207263
1.667500,302.917177,87.456148
1.667750,302.917085,87.704948
1.668000,302.916992,87.955125
1.668250,302.916899,88.205218
1.668500,302.916805,88.456693
1.668750,302.916712,88.708085
1.669000,302.916618,88.960864
1.669250,302.916524,89.213560
1.669500,302.916430,89.467650
1.669750,302.916335,89.721657
1.670000,302.916240,89.977063
1.670250,302.916145,90.232386
1.670500,302.916049,90.489114
1.670750,302.915954,90.745760
1.671000,302.915858,91.003817
1.671250,302.915761,91.261791
1.671500,302.915665,91.521182
1.671750,302.915568,91.780491
1.672000,302.915471,92.041223
1.672250,302.915374,92.301873
1.672500,302.915276,92.563951
1.672750,302.915178,92.825948
1.673000,302.915080,93.089378
1.673250,302.914981,93.352728
1.673500,302.914883,93.617517
1.673750,302.914784,93.882226
1.674000,302.914684,94.148380
1.674250,302.914585,94.414454
1.674500,302.914485,94.681980
1.674750,302.914385,94.949425
1.675000,302.914284,95.218328
1.675250,302.914183,95.487151
1.675500,302.914082,95.757438
1.675750,302.913981,96.027645
1.676000,302.913880,96.299322
1.676250,302.913778,96.570919
1.676500,302.913676,96.843992
1.676750,302.913573,97.116985
1.677000,302.913470,97.391461
1.677250,302.913367,97.665857
1.677500,302.913264,97.941741
1.677750,302.913160,98.217546
1.678000,302.913057,98.494846
1.678250,302.912952,98.772067
1.678500,302.912848,99.050788
1.678750,302.912743,99.329430
1.679000,302.912638,99.609580
1.679250,302.912533,99.889650
1.679500,302.912427,100.171234
1.679750,302.912321,100.452739
1.680000,302.912215,100.735764
1.680250,302.912108,101.018710
1.680500,302.912001,101.303182
1.680750,302.911894,101.587576
1.681000,302.911787,101.873502
1.681250,302.911679,102.159350
1.681500,302.911571,102.446737
1.681750,302.911462,102.734045
1.682000,302.911354,103.022899
1.682250,302.911245,103.311674
1.682500,302.911136,103.602001
1.682750,302.911026,103.892250
1.683000,302.910916,104.184058
1.683250,302.910806,104.475787
1.683500,302.910695,104.769081
1.683750,302.910585,105.062298
1.684000,302.910473,105.357085
1.684250,302.910362,105.651795
1.684500,302.910250,105.948083
1.684750,302.910138,106.244293
1.685000,302.910026,106.542087
1.685250,302.909913,106.839804
1.685500,302.909800,107.139112
1.685750,302.909687,107.438343
1.686000,302.909573,107.739171
1.686250,302.909459,108.039923
1.686500,302.909345,108.342277
1.686750,302.909230,108.644556
1.687000,302.909115,108.948445
1.687250,302.909000,109.252257
1.687500,302.908884,109.557687
1.687750,302.908769,109.863040
1.688000,302.908652,110.170017
1.688250,302.908536,110.476918
1.688500,302.908419,110.785449
1.688750,302.908302,111.093905
1.689000,302.908184,111.403997
1.689250,302.908066,111.714014
1.689500,302.907948,112.025674
1.689750,302.907830,112.337260
1.690000,302.907711,112.650495
1.690250,302.907592,112.963656
1.690500,302.907472,113.278473
1.690750,302.907352,113.593217
1.691000,302.907232,113.909623
1.691250,302.907112,114.225955
1.691500,302.906991,114.543958
1.691750,302.906870,114.861886
1.692000,302.906748,115.181492
1.692250,302.906626,115.501024
1.692500,302.906504,115.822239
1.692750,302.906382,116.143382
1.693000,302.906259,116.466215
1.693250,302.906136,116.788975
1.693500,302.906012,117.113432
1.693750,302.905888,117.437817
1.694000,302.905764,117.763905
1.694250,302.905639,118.089922
1.694500,302.905515,118.417649
1.694750,302.905389,118.745305
1.695000,302.905264,119.074678
1.695250,302.905138,119.403979
1.695500,302.905011,119.735006
1.695750,302.904885,120.065961
1.696000,302.904758,120.398648
1.696250,302.904630,120.731263
1.696500,302.904503,121.065618
1.696750,302.904375,121.399901
1.697000,302.904246,121.735930
1.697250,302.904117,122.071889
1.697500,302.903988,122.409601
1.697750,302.903859,122.747242
1.698000,302.903729,123.086643
1.698250,302.903599,123.425974
1.698500,302.903468,123.767073
1.698750,302.903337,124.108101
1.699000,302.903206,124.450904
1.699250,302.903074,124.793636
1.699500,302.902942,125.138151
1.699750,302.902810,125.482596
1.700000,302.902677,125.828830
1.700250,302.902544,126.174995
1.700500,302.902411,126.522956
1.700750,302.902277,126.870847
1.701000,302.902143,127.220542
1.701250,302.902008,127.570168
1.701500,302.901873,127.921606
1.701750,302.901738,128.272974
1.702000,302.901602,128.626160
1.702250,302.901466,128.979278
1.702500,302.901330,129.334222
1.702750,302.901193,129.689096
1.703000,302.901056,130.045805
1.703250,302.900918,130.402445
1.703500,302.900780,130.760926
1.703750,302.900642,131.119337
1.704000,302.900503,131.479599
1.704250,302.900364,131.839790
1.704500,302.900225,132.201840
1.704750,302.900085,132.563819
1.705000,302.899945,132.927664
1.705250,302.899804,133.291439
1.705500,302.899663,133.657087
1.705750,302.899522,134.022665
1.706000,302.899380,134.390124
1.706250,302.899238,134.757513
1.706500,302.899095,135.126791
1.706750,302.898952,135.495999
1.707000,302.898809,135.867104
1.707250,302.898665,136.238138
1.707500,302.898521,136.611078
1.707750,302.898377,136.983946
1.708000,302.898232,137.358728
1.708250,302.898087,137.733440
1.708500,302.897941,138.110072
1.708750,302.897795,138.486634
1.709000,302.897648,138.865124
1.709250,302.897501,139.243544
1.709500,302.897354,139.623901
1.709750,302.897206,140.004187
1.710000,302.897058,140.386418
1.710250,302.896910,140.768579
1.710500,302.896761,141.152692
1.710750,302.896612,141.536735
1.711000,302.896462,141.922739
1.711250,302.896312,142.308672
1.711500,302.896161,142.696574
1.711750,302.896010,143.084406
1.712000,302.895859,143.474214
1.712250,302.895707,143.863953
1.712500,302.895555,144.255676
1.712750,302.895403,144.647329
1.713000,302.895250,145.040975
1.713250,302.895096,145.434551
1.713500,302.894942,145.830128
1.713750,302.894788,146.225635
1.714000,302.894633,146.623151
1.714250,302.894478,147.020598
1.714500,302.894323,147.420061
1.714750,302.894167,147.819456
1.715000,302.894011,148.220874
1.715250,302.893854,148.622225
1.715500,302.893697,149.025608
1.715750,302.893539,149.428922
1.716000,302.893381,149.834278
